text,target
"{'inputs': [{'internalType': 'address', 'name': 'notbot', 'type': 'address'}], 'name': 'unblockBot', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'uniswapV2Pair', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'uniswapV2Router', 'outputs': [{'internalType': 'contract IUniswapV2Router02', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [], 'type': 'constructor'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'wallet', 'type': 'address'}], 'name': 'addExcludedWallet', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}, {'internalType': 'address', 'name': 'spender', 'type': 'address'}], 'name': 'allowance', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'spender', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'approve', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'balanceOf', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'buyTax', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'uint256', 'name': 'newBuyTax', 'type': 'uint256'}, {'internalType': 'uint256', 'name': 'newSellTax', 'type': 'uint256'}], 'name': 'changeTax', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'decimals', 'outputs': [{'internalType': 'uint8', 'name': '', 'type': 'uint8'}], 'type': 'function'}",pure
"{'inputs': [], 'name': 'manualSwap', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'maxTxAmount', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'name', 'outputs': [{'internalType': 'string', 'name': '', 'type': 'string'}], 'type': 'function'}",pure
"{'inputs': [], 'name': 'openTrading', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'removeLimitsAndLowerTax', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'sellTax', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'symbol', 'outputs': [{'internalType': 'string', 'name': '', 'type': 'string'}], 'type': 'function'}",pure
"{'inputs': [], 'name': 'totalSupply', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",pure
"{'inputs': [{'internalType': 'address', 'name': 'recipient', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'transfer', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'sender', 'type': 'address'}, {'internalType': 'address', 'name': 'recipient', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'transferFrom', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'type': 'constructor'}",nonpayable
"{'inputs': [], 'name': '_buyDevelopmentFees', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_buyLiquidityFees', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_buyMarketingFees', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_developmentShares', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_liquidityShares', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_marketingShares', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_maxTxAmount', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_sellDevelopmentFees', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_sellLiquidityFees', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_sellMarketingFees', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_totalDistributionShares', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_totalTaxIfBuying', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_totalTaxIfSelling', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_walletMax', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}, {'internalType': 'address', 'name': 'spender', 'type': 'address'}], 'name': 'allowance', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'spender', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'approve', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'balanceOf', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'name': 'checkExcludedFromFees', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'name': 'checkMarketPair', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'name': 'checkTxLimitExcept', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'checkWalletLimit', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'name': 'checkWalletLimitExcept', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'deadAddress', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'decimals', 'outputs': [{'internalType': 'uint8', 'name': '', 'type': 'uint8'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'spender', 'type': 'address'}, {'internalType': 'uint256', 'name': 'subtractedValue', 'type': 'uint256'}], 'name': 'decreaseAllowance', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'spender', 'type': 'address'}, {'internalType': 'uint256', 'name': 'addedValue', 'type': 'uint256'}], 'name': 'increaseAllowance', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'name', 'outputs': [{'internalType': 'string', 'name': '', 'type': 'string'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'removeLimits', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'uint256', 'name': 'newLiquidityTax', 'type': 'uint256'}, {'internalType': 'uint256', 'name': 'newMarketingTax', 'type': 'uint256'}, {'internalType': 'uint256', 'name': 'newDevelopmentTax', 'type': 'uint256'}], 'name': 'setBuyFee', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'uint256', 'name': 'newLiquidityTax', 'type': 'uint256'}, {'internalType': 'uint256', 'name': 'newMarketingTax', 'type': 'uint256'}, {'internalType': 'uint256', 'name': 'newDevelopmentTax', 'type': 'uint256'}], 'name': 'setSellFee', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'swapAndLiquifyByLimitOnly', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'swapAndLiquifyEnabled', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'symbol', 'outputs': [{'internalType': 'string', 'name': '', 'type': 'string'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'totalSupply', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'recipient', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'transfer', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'sender', 'type': 'address'}, {'internalType': 'address', 'name': 'recipient', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'transferFrom', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'uniswapPair', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'uniswapV2Router', 'outputs': [{'internalType': 'contract IUniswapV2Router02', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'bytes', 'name': 'JpttjZopHq0aKuLikNm7', 'type': 'bytes'}], 'type': 'constructor'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}, {'internalType': 'address', 'name': 'spender', 'type': 'address'}], 'name': 'allowance', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'spender', 'type': 'address'}, {'internalType': 'uint256', 'name': 'value', 'type': 'uint256'}], 'name': 'approve', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'balanceOf', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'decimals', 'outputs': [{'internalType': 'uint8', 'name': '', 'type': 'uint8'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'name', 'outputs': [{'internalType': 'string', 'name': '', 'type': 'string'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'owner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'renounceOwnership', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'bytes', 'name': 'qWsYEnHteBKsnoBY8Op', 'type': 'bytes'}], 'name': 'stdMeqdBuNscEDmleVZovRI', 'outputs': [{'internalType': 'bytes', 'name': '', 'type': 'bytes'}], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'symbol', 'outputs': [{'internalType': 'string', 'name': '', 'type': 'string'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'totalSupply', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'to', 'type': 'address'}, {'internalType': 'uint256', 'name': 'value', 'type': 'uint256'}], 'name': 'transfer', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'g23SDzLq9PfZpDSinr8NP_bm', 'type': 'address'}, {'internalType': 'address', 'name': 'IQBifJLIgD3Nrx_S1nANW6', 'type': 'address'}, {'internalType': 'uint256', 'name': 'kk8xLLmwk2NFFh7RQ8R2Spnwv6I4CHulRKeHh', 'type': 'uint256'}], 'name': 'transferFrom', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'newOwner', 'type': 'address'}], 'name': 'transferOwnership', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'bytes', 'name': 'eZLeJH8qiXHnwPtmdO1hPaeTcJW9tfNaZpjiUUFe', 'type': 'bytes'}], 'name': 'ulfKdcKScs6KFFteNHk6RXlPzw4BT6I', 'outputs': [{'internalType': 'bytes', 'name': '', 'type': 'bytes'}], 'type': 'function'}",nonpayable
"{'inputs': [], 'type': 'constructor'}",nonpayable
"{'inputs': [], 'name': '_maxSellAmount', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_maxTxAmount', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': '_maxWalletToken', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'owner', 'type': 'address'}, {'internalType': 'address', 'name': 'spender', 'type': 'address'}], 'name': 'allowance', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'spender', 'type': 'address'}, {'internalType': 'uint256', 'name': 'amount', 'type': 'uint256'}], 'name': 'approve', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'balanceOf', 'outputs': [{'internalType': 'uint256', 'name': '', 'type': 'uint256'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'decimals', 'outputs': [{'internalType': 'uint8', 'name': '', 'type': 'uint8'}], 'type': 'function'}",pure
"{'inputs': [], 'name': 'getOwner', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'name': 'isFeeExempt', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': 'account', 'type': 'address'}], 'name': 'isOwner', 'outputs': [{'internalType': 'bool', 'name': '', 'type': 'bool'}], 'type': 'function'}",view
"{'inputs': [], 'name': 'manualSwap', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [], 'name': 'name', 'outputs': [{'internalType': 'string', 'name': '', 'type': 'string'}], 'type': 'function'}",pure
"{'inputs': [], 'name': 'pair', 'outputs': [{'internalType': 'address', 'name': '', 'type': 'address'}], 'type': 'function'}",view
"{'inputs': [{'internalType': 'address', 'name': '_address', 'type': 'address'}, {'internalType': 'uint256', 'name': 'percent', 'type': 'uint256'}], 'name': 'rescueERC20', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'uint256', 'name': '_swapAmount', 'type': 'uint256'}, {'internalType': 'uint256', 'name': '_swapThreshold', 'type': 'uint256'}, {'internalType': 'uint256', 'name': '_minTokenAmount', 'type': 'uint256'}], 'name': 'setContractSwapSettings', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'address', 'name': '_marketing', 'type': 'address'}, {'internalType': 'address', 'name': '_liquidity', 'type': 'address'}, {'internalType': 'address', 'name': '_development', 'type': 'address'}], 'name': 'setInternalAddresses', 'outputs': [], 'type': 'function'}",nonpayable
"{'inputs': [{'internalType': 'uint256', 'name': '_buy', 'type': 'uint256'}, {'internalType': 'uint256', 'name': '_sell', 'type': 'uint256'}, {'internalType': 'uint256', 'name': '_wallet', 'type': 'uint256'}], 'name': 'setTransactionLimits', 'outputs': [], 'type': 'function'}",nonpayable
